tconst,titleType,startYear,runtimeMinutes,averageRating,numVotes,Adventure,Animation,Family,Mystery,Horror,Musical,Comedy,Fantasy,Documentary,War,Crime,Film-Noir,Romance,Action,Drama,Thriller,Sci-Fi,Western,History,Biography,title,language
tt1797504,movie,2012,120,6.8,16737,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Tengo ganas de ti,fr
tt1798188,movie,2011,91,7.4,53113,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Kokuriko-zaka kara,fr
tt1798603,movie,2016,92,5.6,28639,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,Méchant Père Noël 2,fr
tt1798632,movie,2022,94,4.6,22979,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Charlie,fr
tt1798709,movie,2013,126,8,678131,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,Elle,fr
tt1799508,movie,2012,90,5.4,6103,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,After,fr
tt1800241,movie,2013,138,7.2,502846,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Arnaque américaine,fr
tt1800246,movie,2014,94,6.1,107833,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Célibataires... ou presque,fr
tt1800302,movie,2016,120,6.7,69866,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,Or,fr
tt1800338,movie,2014,97,7,4286,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,Lucia de B.,fr
tt1801061,movie,2012,103,6.5,5909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Moi et toi,fr
tt1801552,movie,2018,112,4.8,17306,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,Gotti: le parrain,fr
tt1802197,movie,2011,132,7,11328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,The Lady,fr
tt1805263,movie,2010,88,7.9,4933,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,I Am Kalam,fr
tt1805297,movie,2010,102,7.1,10735,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Les femmes du 6e étage,fr
tt18073328,movie,2023,98,6.5,17808,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,Le sang et l'or,fr
tt18082758,movie,2022,87,5.3,5240,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,Prise de contrôle,fr
tt1808339,movie,2013,102,6.1,5162,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,Not Another Happy Ending,fr
tt18083578,movie,2023,99,5.4,9251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,57 Secondes,fr
tt1809398,movie,2014,137,7.2,184051,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,Invincible,fr
tt1810683,movie,2015,106,7.3,24355,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,Little Boy,fr
tt1810697,movie,2012,89,5.3,12715,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Le mal incarné,fr
tt1814621,movie,2013,107,5.7,36387,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,Admission,fr
tt1814836,movie,2011,93,7.4,8617,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Projet Nim,fr
tt1815708,movie,2012,96,4.7,10762,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,Agents libres,fr
tt1815717,movie,2013,82,6.3,2761,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Gérontophilie,fr
tt1815862,movie,2013,100,4.8,210038,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Après la Terre,fr
tt1816518,movie,2012,80,7.8,22474,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Ernest et Célestine,fr
tt1817081,movie,2013,89,5.6,12387,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Trop beau pour être vrai,fr
tt1817191,movie,2012,97,6.3,2504,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,La vie d'une autre,fr
tt1817232,movie,2020,86,7,5555,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Phineas et Ferb: Le film,fr
tt1817273,movie,2012,140,7.3,292839,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,Au-delà des pins,fr
tt1817771,movie,2015,92,5.9,13484,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,La Guerre des Monstres,fr
tt1820488,movie,2012,90,7,7592,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Rebelle,fr
tt1821362,movie,2011,94,5.8,3246,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Case départ,fr
tt1821549,movie,2013,115,7.7,124309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Nebraska,fr
tt1821593,movie,2011,129,7.3,24385,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Tête de boeuf,fr
tt1821641,movie,2013,122,6.4,20004,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Le congrès,fr
tt1821658,movie,2014,85,5.7,30460,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Opération noisettes,fr
tt1821694,movie,2013,116,6.6,181769,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,R.E.D. 2,fr
tt18224610,movie,2022,88,4.7,4843,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,House of Darkness,fr
tt1823059,movie,2012,110,5.6,4876,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,A Perfect Ending,fr
tt18233116,movie,2022,190,7.2,2425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1921: Puzha Muthal Puzha Vare,fr
tt1823664,movie,2014,118,5.4,40949,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Annie,fr
tt1823672,movie,2015,120,6.8,271942,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,Chappie,fr
tt1824254,movie,2013,130,6.9,8208,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,We Steal Secrets: The Story of WikiLeaks,fr
tt1825157,movie,2013,93,6.5,53248,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,The Double,fr
tt1825683,movie,2018,134,7.3,846064,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Panthère Noire,fr
tt18257464,movie,2023,104,6.6,10807,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,La bonne société,fr
tt18260564,movie,2023,89,4.6,4847,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Le Book club mortel,fr
tt1826590,movie,2014,100,6,25277,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,À propos d'hier soir,fr
tt1827487,movie,2011,157,7.8,50743,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,Il était une fois en Anatolie,fr
tt1827512,movie,2011,87,7.4,28756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Le gamin au vélo,fr
tt1828970,movie,2013,94,5.3,7845,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Évidence,fr
tt1828995,movie,2011,108,6.6,13972,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,La délicatesse,fr
tt1829012,movie,2012,102,5.3,24378,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Passion,fr
tt18298588,movie,2022,94,5.9,3449,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Monolith,fr
tt1830643,movie,2020,94,4.4,7421,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Death of Me,fr
tt1830713,movie,2013,80,5.3,7791,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Une sale grosse araignée!,fr
tt1830786,movie,2011,128,3,3145,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,Rascals,fr
tt18315204,movie,2023,94,5.4,3110,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Phenomena,fr
tt18317064,movie,2022,88,7.1,3056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Tori et Lokita,fr
tt1831806,movie,2012,82,4.7,2447,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Les Thompson,fr
tt1832382,movie,2011,123,8.3,260685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Une séparation,fr
tt1833116,movie,2019,113,6.6,42575,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,L'informateur,fr
tt1833844,movie,2012,92,6.2,17572,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Berberian Sound Studio,fr
tt1833888,movie,2013,87,5.9,2474,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Le chant des anges,fr
tt18353064,movie,2023,112,5.7,4771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,À la gorge,fr
tt18363072,movie,2023,91,5.8,11266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,The Royal Hotel,fr
tt1836808,movie,2012,128,6.3,13799,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Great Expectations,fr
tt1836912,movie,2011,121,7.2,8978,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,Shaitan,fr
tt1836944,movie,2012,98,6.3,16125,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,Les hors-la-loi de Baytown,fr
tt1836987,movie,2011,117,6,3319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Trishna,fr
tt1837562,movie,2015,97,6.5,11152,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,Une soirée royale,fr
tt1837587,movie,2011,109,6.2,2372,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,La nouvelle guerre des boutons,fr
tt18376122,movie,2023,112,7.2,12943,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Pamela: A Love Story,fr
tt1837636,movie,2015,128,5.7,12692,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Queen of the Desert,fr
tt1837703,movie,2013,128,6.2,42888,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,Le cinquième pouvoir,fr
tt1837709,movie,2014,118,6.1,57207,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,Conte d'hiver,fr
tt1838544,movie,2012,94,5.9,46592,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Disparue,fr
tt1838556,movie,2020,99,6,58411,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Honest Thief,fr
tt1838722,movie,2012,96,5.6,10313,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Action ou Vérité?,fr
tt18394190,movie,2023,104,6.2,41783,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Old Dads,fr
tt18394428,movie,2022,91,3.8,4476,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Titanic 666,fr
tt18394610,movie,2023,113,7.2,5624,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Nuovo Olimpo,fr
tt1839482,movie,2013,86,5.6,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,Trafics illicites,fr
tt1839492,movie,2012,104,7.2,105869,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,Ruby Sparks,fr
tt1839591,movie,2011,94,5.2,5940,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,Représailles,fr
tt1839642,movie,2013,92,6.2,6012,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Le visage de l'amour,fr
tt1839654,movie,2012,109,6.9,20484,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Un été magique,fr
tt1840309,movie,2014,139,6.6,493617,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Divergente,fr
tt1840388,movie,2011,97,4.6,3874,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Avenue Rosewood,fr
tt1840417,movie,2012,102,7,81834,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Les mots,fr
tt18413766,movie,2023,115,6.7,9052,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,Kathal: Des fruits mal défendus,fr
tt1841542,movie,2011,135,7.5,8685,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Chillar Party,fr
tt1841642,movie,2015,83,5.3,16517,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Demonic,fr
tt1842356,movie,2012,87,4.5,2394,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Entity,fr
tt1843287,movie,2012,109,7,13193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Like Someone in Love,fr
tt1843303,movie,2018,75,5.1,9052,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,The VelociPastor,fr
tt1843866,movie,2014,136,7.7,906850,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Capitaine America: Le soldat de l'hiver,fr
tt1844203,movie,2012,93,5.2,2808,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Inescapable,fr
tt1845838,movie,2013,115,7.6,9245,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Metro Manila,fr
tt1845849,movie,2012,92,5.5,2357,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Price Check,fr
tt1846445,movie,2011,116,7.1,4284,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Ye habe ghand,fr
tt1846472,movie,2012,122,6.4,4741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Après mai,fr
tt1846487,movie,2012,116,6.8,5793,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Réalité,fr
tt1846589,movie,2018,121,6.6,74754,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Opération Hunter Killer,fr
tt1847731,movie,2011,82,7.4,22444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Tomboy,fr
tt1847746,movie,2013,93,6.7,7829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,Le médecin de famille,fr
tt1849718,movie,2012,174,6.9,27113,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,Agneepath,fr
tt1850397,movie,2014,108,6.3,60200,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,The Loft,fr
tt1850418,movie,2012,102,6.5,3203,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,L'amour à bout de bras,fr
tt1850457,movie,2015,118,6,69885,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Soeurs,fr
tt1852006,movie,2011,90,7.2,4111,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,Les neiges du Kilimandjaro,fr
tt1852770,movie,2012,110,3.6,5367,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Dracula,fr
tt1853728,movie,2012,165,8.5,1716257,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,Django Unchained,fr
tt1853739,movie,2011,95,6.6,110642,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Tu es le prochain,fr
tt1854236,movie,2012,116,6.5,14905,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,Pour le meilleur et pour le pire,fr
tt1854564,movie,2013,106,5.7,127734,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Percy Jackson: La mer des monstres,fr
tt18550140,movie,2022,118,7.3,26445,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,Les nuits de Mashhad,fr
tt18550182,movie,2022,125,7.2,5462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,R.M.N.,fr
tt18550220,movie,2023,93,7.1,2406,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Chien de la casse,fr
tt1855199,movie,2012,109,7.6,271640,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,Fin de timepiece,fr
tt1855236,movie,2012,87,5.5,2958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Just Like a Woman,fr
tt1855325,movie,2012,95,5.3,151204,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Resident Evil: Le châtiment,fr
tt18555320,movie,2022,128,7.3,5749,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Retour dans l'espace,fr
tt18556326,movie,2023,112,5.3,2961,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Awareness,fr
tt18558306,movie,2023,189,6.8,3342,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,Les délinquants,fr
tt1856014,movie,2012,109,6.3,8777,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,Agent Hamilton: Dans l'intérêt de la nation,fr
tt1856047,movie,2012,90,5.6,3696,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,Agent Hamilton 2 - Détention secrète,fr
tt1856101,movie,2017,164,8,677429,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Blade Runner 2049,fr
tt18563148,movie,2022,100,6.3,4581,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,Silverton Siege,fr
tt1858481,movie,2013,97,5.7,7463,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Le dernier passager,fr
tt1859446,movie,2011,93,6.3,14135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Alps,fr
tt1859522,movie,2011,105,6.8,12090,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Kyss mig,fr
tt1860152,movie,2011,86,6,3392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17 filles,fr
tt1860213,movie,2016,102,5.9,134481,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale grand-père,fr
tt1860242,movie,2019,132,6.9,105224,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,Justiciers de grand chemin,fr
tt1860353,movie,2013,96,6.4,112606,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Turbo,fr
tt1860357,movie,2016,107,7.1,184751,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,Crise à Deepwater Horizon,fr
tt1862079,movie,2012,86,6.9,131359,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Safety Not Guaranteed,fr
tt1865505,movie,2014,93,8,63690,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Le chant de la mer,fr
tt1865573,movie,2012,91,4.5,3840,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Bad Kids Go to Hell,fr
tt1866249,movie,2012,95,7.2,44118,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,La Thérapie,fr
tt1867093,movie,2012,90,5.6,10306,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,Le Samaritain,fr
tt1869347,movie,2017,115,6.3,27892,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Agatha Christie: Crooked House,fr
tt1869716,movie,2013,116,6.8,52633,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,The East,fr
tt1870419,movie,2013,81,5.6,10718,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Butcher III,fr
tt1870425,movie,2012,75,4.4,9469,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Mac & Devin Go to High School,fr
tt1870529,movie,2012,121,6.4,6907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,On ne cédera pas,fr
tt1872181,movie,2014,142,6.6,544412,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,L'extraordinaire Spider-Man 2,fr
tt1872194,movie,2014,141,7.4,208725,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Le juge,fr
tt1872818,movie,2012,97,6.7,40619,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,Arts libéraux,fr
tt1872880,movie,2012,110,6.5,5576,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Un bonheur n'arrive jamais seul,fr
tt18747542,movie,2023,109,6.7,5963,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,Loin d'ici,fr
tt1876277,movie,2012,104,7.1,22471,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,Into the White,fr
tt1877830,movie,2022,176,7.8,803424,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,Le Batman,fr
tt1877832,movie,2014,132,7.9,752368,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,X-Men: Jours d'un avenir passé,fr
tt1878841,movie,2016,92,4.5,17202,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,L'Obscurité,fr
tt1878870,movie,2016,104,7.3,142203,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"17 ans, sérieusement?",fr
tt1878942,movie,2014,91,5.7,8542,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,Date and Switch,fr
tt1879016,movie,2021,128,6.6,36187,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Operation Mincemeat,fr
tt1879030,movie,2011,103,5.4,8940,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Q,fr
tt1879032,movie,2013,85,5.2,12661,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Rapture Palooza,fr
tt1880399,movie,2017,105,6.8,20132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Kodachrome,fr
tt1881002,movie,2015,95,5.6,46992,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Infectée,fr
tt1881109,movie,2019,96,4.6,3614,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Zeroville,fr
tt18816518,movie,2022,97,7.1,16817,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Syk pike,fr
tt1883180,movie,2014,101,6.9,19766,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,Un pigeon perché sur une branche philosophait sur l'existence,fr
tt1884318,movie,2012,104,3.5,2582,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Girls Gone Dead,fr
tt1885331,movie,2012,77,6.1,4009,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Paris-Manhattan,fr
tt1886493,movie,2011,94,4.6,17950,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Arnaque .44,fr
tt1890373,movie,2011,107,6.7,5763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Guerrière,fr
tt1890375,movie,2012,86,4.8,3210,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Cobaye,fr
tt1891769,movie,2011,80,7.3,4547,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Le tableau,fr
tt1891974,movie,2012,135,6.5,3079,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,Gyakuten saiban,fr
tt18924506,movie,2022,89,5.1,10223,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2000 Mules,fr
tt18925334,movie,2022,103,7,110279,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Pearl,fr
tt1893256,movie,2013,100,6.2,77783,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,Rédemption,fr
tt1893273,movie,2021,110,6.7,22882,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,The Last Letter from Your Lover,fr
tt1894476,movie,2013,101,6.4,32151,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,How I Live Now,fr
tt18951176,movie,2023,131,7.6,5393,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Gulmohar,fr
tt1895315,movie,2016,148,7,45683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Brimstone,fr
tt1895587,movie,2015,129,8.1,505761,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,Spotlight: édition spéciale,fr
tt18968540,movie,2022,110,6.2,21874,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Incantation,fr
tt1899353,movie,2011,101,7.6,218732,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,Serbuan maut,fr
tt1900908,movie,2012,102,5.6,7257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Clip,fr
tt1901024,movie,2016,92,4.6,20151,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Crimes cachés,fr
tt1901040,movie,2012,94,6.2,10687,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Wrong,fr
tt19034522,movie,2022,88,5.8,5288,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Abercrombie & Fitch: Une marque sur le fil,fr
tt1904996,movie,2013,118,6.2,130387,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,Parker,fr
